     Depth     SoundProfile
   -451.254364    1615.546021
   -447.949310    1614.776123
   -444.631256    1614.007324
   -441.300262    1613.239746
   -437.956421    1612.473145
   -434.599823    1611.708008
   -431.230530    1610.944092
   -427.848572    1610.181519
   -424.454102    1609.420166
   -421.047180    1608.660400
   -417.627808    1607.901855
   -414.196167    1607.145020
   -410.752228    1606.389648
   -407.296143    1605.635742
   -403.827942    1604.883667
   -400.347717    1604.133057
   -396.855530    1603.384277
   -393.351501    1602.637207
   -389.835632    1601.891724
   -386.308044    1601.148193
   -382.768799    1600.406494
   -379.217957    1599.666626
   -375.655609    1598.928711
   -372.081848    1598.192749
   -368.496704    1597.458618
   -364.900269    1596.726562
   -361.292603    1595.996582
   -357.673767    1595.268677
   -354.043884    1594.542847
   -350.402954    1593.819092
   -346.751099    1593.097534
   -343.088409    1592.378296
   -339.414886    1591.661133
   -335.730652    1590.946289
   -332.035767    1590.233643
   -328.330261    1589.523438
   -324.614258    1588.815308
   -320.887817    1588.109619
   -317.151001    1587.406494
   -313.403870    1586.705566
   -309.646484    1586.007080
   -305.878937    1585.311279
   -302.101288    1584.617798
   -298.313599    1583.926758
   -294.515930    1583.238281
   -290.708344    1582.552246
   -286.890930    1581.869141
   -283.063721    1581.188232
   -279.226868    1580.510010
   -275.380341    1579.834473
   -271.524231    1579.161621
   -267.658630    1578.491333
   -263.783600    1577.823730
   -259.899170    1577.158813
   -256.005463    1576.496826
   -252.102493    1575.837402
   -248.190338    1575.180664
   -244.269058    1574.526855
   -240.338715    1573.875732
   -236.399384    1573.227295
   -232.451141    1572.581787
   -228.494019    1571.939087
   -224.528107    1571.299316
   -220.553436    1570.662231
   -216.570084    1570.028076
   -212.578125    1569.396729
   -208.577606    1568.768311
   -204.568573    1568.142822
   -200.551117    1567.520264
   -196.525299    1566.900635
   -192.491150    1566.283936
   -188.448761    1565.670166
   -184.398163    1565.059326
   -180.339447    1564.451416
   -176.272629    1563.846436
   -172.197815    1563.244385
   -168.115021    1562.645508
   -164.024353    1562.049561
   -159.925827    1561.456421
   -155.819519    1560.866699
   -151.705475    1560.279541
   -147.583771    1559.695557
   -143.454437    1559.114624
   -139.317566    1558.536743
   -135.173172    1557.961914
   -131.021347    1557.389893
   -126.862122    1556.821167
   -122.695557    1556.255371
   -118.521729    1555.692627
   -114.340660    1555.132812
   -110.152428    1554.576416
   -105.957069    1554.022827
   -101.754654    1553.472290
    -97.545227    1552.924805
    -93.328850    1552.380371
    -89.105560    1551.839111
    -84.875427    1551.300781
    -80.638489    1550.765503
    -76.394806    1550.233398
    -72.144432    1549.704346
    -67.887405    1549.178223
    -63.623795    1548.655151
    -59.353638    1548.135376
    -55.076988    1547.618408
    -50.793900    1547.104736
    -46.504425    1546.593994
    -42.208607    1546.086182
    -37.906498    1545.581665
    -33.598145    1545.080078
    -29.283604    1544.581543
    -24.962914    1544.086182
    -20.636127    1543.593750
    -16.303295    1543.104248
    -11.964462    1542.617920
     -7.619678    1542.134521
     -3.268990    1541.654297
      1.087563    1541.177002
      5.449921    1540.702881
      9.818047    1540.231689
     14.191891    1539.763306
     18.571407    1539.298218
     22.956554    1538.835938
     27.347282    1538.376709
     31.743547    1537.920532
     36.145302    1537.467285
     40.552513    1537.017090
     44.965126    1536.569824
     49.383095    1536.125488
     53.806377    1535.684082
     58.234936    1535.245728
     62.668720    1534.810303
     67.107697    1534.377808
     71.551819    1533.948242
     76.001038    1533.521729
     80.455322    1533.097900
     84.914612    1532.677246
     89.378891    1532.259277
     93.848099    1531.844238
     98.322205    1531.432129
    102.801155    1531.022949
    107.284927    1530.616577
    111.773468    1530.213135
    116.266739    1529.812500
    120.764702    1529.414673
    125.267319    1529.019775
    129.774551    1528.627686
    134.286346    1528.238403
    138.802689    1527.851807
    143.323517    1527.468262
    147.848816    1527.087402
    152.378540    1526.709473
    156.912628    1526.334106
    161.451080    1525.961670
    165.993835    1525.591797
    170.540863    1525.224854
    175.092117    1524.860596
    179.647583    1524.499023
    184.207199    1524.140137
    188.770935    1523.784180
    193.338776    1523.430664
    197.910660    1523.079834
    202.486557    1522.731934
    207.066437    1522.386475
    211.650269    1522.043945
    216.238007    1521.703857
    220.829651    1521.366333
    225.425110    1521.031616
    230.024384    1520.699341
    234.627441    1520.369873
    239.234253    1520.042969
    243.844742    1519.718506
    248.458923    1519.396729
    253.076752    1519.077393
    257.698181    1518.760742
    262.323212    1518.446655
    266.951782    1518.135010
    271.583832    1517.825928
    276.219421    1517.519287
    280.858398    1517.215332
    285.500824    1516.913696
    290.146637    1516.614502
    294.795807    1516.317871
    299.448303    1516.023804
    304.104126    1515.731934
    308.763184    1515.442627
    313.425476    1515.155762
    318.090973    1514.871338
    322.759644    1514.589233
    327.431458    1514.309448
    332.106415    1514.031982
    336.784424    1513.757202
    341.465515    1513.484619
    346.149628    1513.214355
    350.836731    1512.946289
    355.526825    1512.680664
    360.219849    1512.417358
    364.915802    1512.156372
    369.614624    1511.897705
    374.316345    1511.641235
    379.020874    1511.386963
    383.728210    1511.135010
    388.438354    1510.885498
    393.151215    1510.637939
    397.866821    1510.392578
    402.585114    1510.149414
    407.306091    1509.908569
    412.029724    1509.669922
    416.755981    1509.433350
    421.484802    1509.198975
    426.216217    1508.966797
    430.950195    1508.736816
    435.686676    1508.508789
    440.425659    1508.282959
    445.167114    1508.059204
    449.911011    1507.837646
    454.657349    1507.618042
    459.406067    1507.400391
    464.157166    1507.185059
    468.910583    1506.971558
    473.666382    1506.760254
    478.424438    1506.551025
    483.184784    1506.343506
    487.947388    1506.138184
    492.712219    1505.934814
    497.479248    1505.733398
    502.248474    1505.533936
    507.019867    1505.336670
    511.793396    1505.141113
    516.569031    1504.947388
    521.346741    1504.755737
    526.126587    1504.565918
    530.908447    1504.378174
    535.692383    1504.192139
    540.478271    1504.008057
    545.266174    1503.825928
    550.056030    1503.645508
    554.847839    1503.467041
    559.641602    1503.290161
    564.437256    1503.115356
    569.234741    1502.942383
    574.034119    1502.770996
    578.835388    1502.601562
    583.638428    1502.433838
    588.443298    1502.267944
    593.249939    1502.103760
    598.058350    1501.941406
    602.868469    1501.780762
    607.680359    1501.621826
    612.493958    1501.464478
    617.309204    1501.308838
    622.126099    1501.155029
    626.944702    1501.002930
    631.764954    1500.852539
    636.586792    1500.703613
    641.410156    1500.556519
    646.235168    1500.410889
    651.061768    1500.267090
    655.889832    1500.124756
    660.719482    1499.984131
    665.550537    1499.845093
    670.383179    1499.707520
    675.217163    1499.571777
    680.052734    1499.437378
    684.889648    1499.304688
    689.728027    1499.173340
    694.567749    1499.043701
    699.408875    1498.915527
    704.251343    1498.789062
    709.095215    1498.664062
    713.940369    1498.540283
    718.786865    1498.418213
    723.634644    1498.297607
    728.483704    1498.178467
    733.334045    1498.060791
    738.185669    1497.944580
    743.038452    1497.829834
    747.892517    1497.716553
    752.747803    1497.604492
    757.604187    1497.494019
    762.461792    1497.384888
    767.320557    1497.277222
    772.180420    1497.170898
    777.041504    1497.065918
    781.903564    1496.962402
    786.766846    1496.860229
    791.631104    1496.759521
    796.496521    1496.659912
    801.362976    1496.561768
    806.230469    1496.465088
    811.098999    1496.369507
    815.968506    1496.275146
    820.838989    1496.182373
    825.710449    1496.090698
    830.582886    1496.000366
    835.456299    1495.911255
    840.330688    1495.823486
    845.205933    1495.736938
    850.082153    1495.651611
    854.959229    1495.567505
    859.837158    1495.484741
    864.716064    1495.403076
    869.595703    1495.322754
    874.476318    1495.243530
    879.357727    1495.165527
    884.239990    1495.088745
    889.122986    1495.013184
    894.006836    1494.938721
    898.891479    1494.865479
    903.776855    1494.793335
    908.662964    1494.722412
    913.549805    1494.652588
    918.437500    1494.583862
    923.325867    1494.516357
    928.214905    1494.449707
    933.104675    1494.384521
    937.995117    1494.320190
    942.886230    1494.257080
    947.778076    1494.194946
    952.670532    1494.134033
    957.563599    1494.074219
    962.457397    1494.015259
    967.351685    1493.957397
    972.246704    1493.900635
    977.142212    1493.844971
    982.038330    1493.790283
    986.935059    1493.736694
    991.832397    1493.684082
    996.730225    1493.632446
   1001.628540    1493.581909
   1006.527466    1493.532227
   1011.426880    1493.483643
   1016.326904    1493.436035
   1021.227295    1493.389404
   1026.128174    1493.343750
   1031.029663    1493.298828
   1035.931519    1493.255127
   1040.833984    1493.212402
   1045.736816    1493.170410
   1050.640015    1493.129639
   1055.543701    1493.089600
   1060.447754    1493.050537
   1065.352295    1493.012329
   1070.257080    1492.975098
   1075.162354    1492.938721
   1080.068115    1492.903320
   1084.974121    1492.868652
   1089.880615    1492.834961
   1094.787354    1492.802124
   1099.694458    1492.770264
   1104.601929    1492.739258
   1109.509766    1492.708984
   1114.417847    1492.679565
   1119.326294    1492.651123
   1124.234985    1492.623291
   1129.144043    1492.596558
   1134.053223    1492.570557
   1138.962891    1492.545410
   1143.872681    1492.520996
   1148.782715    1492.497314
   1153.693115    1492.474487
   1158.603760    1492.452637
   1163.514404    1492.431396
   1168.425537    1492.411133
   1173.336670    1492.391479
   1178.248291    1492.372559
   1183.159912    1492.354492
   1188.071777    1492.337158
   1192.983765    1492.320679
   1197.895996    1492.304932
   1202.808350    1492.289795
   1207.720825    1492.275513
   1212.633545    1492.261963
   1217.546387    1492.249023
   1222.459229    1492.236938
   1227.372314    1492.225586
   1232.285645    1492.214844
   1237.198975    1492.204834
   1242.112427    1492.195557
   1247.026001    1492.187012
   1251.939697    1492.179199
   1256.853394    1492.171875
   1261.767212    1492.165405
   1266.681152    1492.159668
   1271.594971    1492.154297
   1276.509033    1492.149902
   1281.423096    1492.146118
   1286.337158    1492.142822
   1291.251343    1492.140381
   1296.165527    1492.138428
   1301.079712    1492.137207
   1305.993896    1492.136719
   1310.908203    1492.136719
   1315.822510    1492.137207
   1320.736694    1492.138672
   1325.650879    1492.140625
   1330.565063    1492.143066
   1335.479248    1492.146240
   1340.393433    1492.149902
   1345.307495    1492.154297
   1350.221558    1492.159180
   1355.135498    1492.164795
   1360.049561    1492.170654
   1364.963379    1492.177490
   1369.877197    1492.184814
   1374.791016    1492.192627
   1379.704590    1492.200928
   1384.618286    1492.209961
   1389.531738    1492.219482
   1394.445190    1492.229614
   1399.358521    1492.240234
   1404.271729    1492.251465
   1409.184814    1492.263184
   1414.097778    1492.275391
   1419.010620    1492.288208
   1423.923340    1492.301514
   1428.835938    1492.315430
   1433.748413    1492.329834
   1438.660645    1492.344727
   1443.572876    1492.360107
   1448.484863    1492.376221
   1453.396729    1492.392578
   1458.308350    1492.409546
   1463.219971    1492.427002
   1468.131226    1492.444824
   1473.042358    1492.463379
   1477.953369    1492.482422
   1482.864014    1492.501709
   1487.774658    1492.521606
   1492.685059    1492.541992
   1497.595215    1492.562866
   1502.505127    1492.584229
   1507.414795    1492.605835
   1512.324219    1492.628174
   1517.233398    1492.650757
   1522.142456    1492.674072
   1527.051270    1492.697510
   1531.959839    1492.721558
   1536.868164    1492.746094
   1541.776123    1492.771118
   1546.683960    1492.796387
   1551.591553    1492.822266
   1556.498779    1492.848389
   1561.405762    1492.875122
   1566.312500    1492.902344
   1571.218994    1492.929688
   1576.125244    1492.957764
   1581.031006    1492.986084
   1585.936646    1493.014893
   1590.841919    1493.043945
   1595.746948    1493.073730
   1600.651611    1493.103638
   1605.556030    1493.134033
   1610.460083    1493.164795
   1615.363770    1493.196045
   1620.267334    1493.227539
   1625.170410    1493.259521
   1630.073120    1493.291748
   1634.975586    1493.324463
   1639.877686    1493.357666
   1644.779419    1493.391113
   1649.680908    1493.424927
   1654.582031    1493.459106
   1659.482666    1493.493652
   1664.383057    1493.528564
   1669.282959    1493.563965
   1674.182617    1493.599487
   1679.081909    1493.635498
   1683.980835    1493.671875
   1688.879395    1493.708618
   1693.777466    1493.745605
   1698.675293    1493.783081
   1703.572632    1493.820801
   1708.469604    1493.858887
   1713.366211    1493.897339
   1718.262329    1493.936035
   1723.158203    1493.975098
   1728.053467    1494.014526
   1732.948486    1494.054199
   1737.843140    1494.094360
   1742.737305    1494.134521
   1747.631104    1494.175293
   1752.524414    1494.216309
   1757.417236    1494.257568
   1762.309692    1494.299194
   1767.201660    1494.341187
   1772.093262    1494.383423
   1776.984375    1494.425903
   1781.875122    1494.468750
   1786.765381    1494.511963
   1791.655273    1494.555420
   1796.544678    1494.599121
   1801.433594    1494.643066
   1806.322021    1494.687500
   1811.209961    1494.731934
   1816.097656    1494.776855
   1820.984619    1494.821899
   1825.871338    1494.867432
   1830.757324    1494.913208
   1835.643066    1494.959106
   1840.528320    1495.005371
   1845.412964    1495.052002
   1850.297119    1495.098633
   1855.180908    1495.145752
   1860.064209    1495.193115
   1864.946899    1495.240723
   1869.829102    1495.288574
   1874.710938    1495.336670
   1879.592285    1495.385010
   1884.472900    1495.433594
   1889.353271    1495.482544
   1894.232910    1495.531616
   1899.112183    1495.580933
   1903.990967    1495.630615
   1908.869141    1495.680420
   1913.746826    1495.730469
   1918.624023    1495.780884
   1923.500610    1495.831543
   1928.376709    1495.882324
   1933.252197    1495.933350
   1938.127197    1495.984619
   1943.001709    1496.036011
   1947.875732    1496.087891
   1952.749023    1496.139648
   1957.621948    1496.191895
   1962.494385    1496.244263
   1967.366089    1496.296875
   1972.237305    1496.349854
   1977.108032    1496.402954
   1981.978271    1496.456055
   1986.847778    1496.509644
   1991.716797    1496.563354
   1996.585205    1496.617188
   2001.453125    1496.671387
   2006.320557    1496.725830
   2011.187256    1496.780151
   2016.053467    1496.834961
   2020.919189    1496.889893
   2025.784180    1496.945068
   2030.648682    1497.000366
   2035.512573    1497.055908
   2040.375977    1497.111572
   2045.238770    1497.167603
   2050.100830    1497.223633
   2054.962402    1497.280029
   2059.823242    1497.336548
   2064.683838    1497.393311
   2069.543457    1497.450073
   2074.402832    1497.507080
   2079.261230    1497.564331
   2084.119385    1497.621826
   2088.976807    1497.679321
   2093.833496    1497.737183
   2098.689697    1497.795166
   2103.545410    1497.853271
   2108.400391    1497.911499
   2113.254639    1497.969971
   2118.108398    1498.028687
   2122.961670    1498.087402
   2127.813965    1498.146362
   2132.666016    1498.205566
   2137.517090    1498.264893
   2142.367920    1498.324341
   2147.217773    1498.384033
   2152.067383    1498.443848
   2156.916016    1498.503662
   2161.764160    1498.563965
   2166.611572    1498.624146
   2171.458496    1498.684570
   2176.304688    1498.745361
   2181.150391    1498.805908
   2185.995117    1498.866943
   2190.839355    1498.927856
   2195.683105    1498.989136
   2200.526123    1499.050537
   2205.368408    1499.111816
   2210.209961    1499.173584
   2215.051270    1499.235352
   2219.891602    1499.297241
   2224.731445    1499.359375
   2229.570312    1499.421631
   2234.408691    1499.483887
   2239.246582    1499.546387
   2244.083984    1499.609131
   2248.920410    1499.671753
   2253.756348    1499.734619
   2258.591309    1499.797729
   2263.425781    1499.860840
   2268.259766    1499.924194
   2273.092773    1499.987549
   2277.925293    1500.051025
   2282.757324    1500.114746
   2287.588379    1500.178711
   2292.418945    1500.242554
   2297.248535    1500.306641
   2302.077637    1500.370850
   2306.906006    1500.435181
   2311.733887    1500.499512
   2316.561035    1500.564209
   2321.387451    1500.628784
   2326.213135    1500.693604
   2331.038086    1500.758545
   2335.862549    1500.823486
   2340.686035    1500.888672
   2345.509277    1500.953979
   2350.331543    1501.019287
   2355.152832    1501.084839
   2359.973877    1501.150513
   2364.793945    1501.216064
   2369.613525    1501.281982
   2374.432129    1501.347900
   2379.250488    1501.413818
   2384.067871    1501.479980
   2388.884277    1501.546387
   2393.700195    1501.612549
   2398.515625    1501.679199
   2403.330078    1501.745605
   2408.144043    1501.812378
   2412.957031    1501.879150
   2417.769531    1501.945923
   2422.581055    1502.012939
   2427.392090    1502.079956
   2432.202393    1502.147217
   2437.011963    1502.214355
   2441.820801    1502.281738
   2446.628906    1502.349243
   2451.436523    1502.416748
   2456.243164    1502.484375
   2461.049316    1502.552246
   2465.854492    1502.619873
   2470.659180    1502.687866
   2475.462891    1502.755859
   2480.266113    1502.823975
   2485.068359    1502.892090
   2489.870117    1502.960449
   2494.671387    1503.028809
   2499.471680    1503.097412
   2504.270996    1503.165894
   2509.069824    1503.234375
   2513.867676    1503.303223
   2518.665039    1503.371948
   2523.461426    1503.440796
   2528.257324    1503.509766
   2533.052246    1503.578857
   2537.846680    1503.647949
   2542.640625    1503.717163
   2547.433594    1503.786377
   2552.225586    1503.855713
   2557.017090    1503.925171
   2561.807617    1503.994751
   2566.597656    1504.064209
   2571.386719    1504.134033
   2576.175293    1504.203735
   2580.962891    1504.273438
   2585.750000    1504.343506
   2590.536133    1504.413330
   2595.321533    1504.483398
   2600.106201    1504.553467
   2604.890137    1504.623535
   2609.673340    1504.693848
   2614.455811    1504.764160
   2619.237549    1504.834473
   2624.018555    1504.905029
   2628.798584    1504.975586
   2633.578125    1505.046143
   2638.356689    1505.116699
   2643.134766    1505.187500
   2647.911621    1505.258301
   2652.687988    1505.329102
   2657.463867    1505.400024
   2662.238770    1505.470947
   2667.012695    1505.542114
   2671.786133    1505.613159
   2676.558838    1505.684326
   2681.330566    1505.755615
   2686.101562    1505.826904
   2690.872070    1505.898193
   2695.641602    1505.969604
   2700.410156    1506.041016
   2705.178223    1506.112549
   2709.945312    1506.184204
   2714.711914    1506.255737
   2719.477539    1506.327393
   2724.242188    1506.399170
   2729.006348    1506.470947
   2733.770020    1506.542969
   2738.532471    1506.614746
   2743.294189    1506.686768
   2748.055176    1506.758789
   2752.815430    1506.830811
   2757.574951    1506.903076
   2762.333496    1506.975098
   2767.091553    1507.047363
   2771.848633    1507.119629
   2776.605225    1507.191895
   2781.360840    1507.264404
   2786.115479    1507.336792
   2790.869629    1507.409180
   2795.622559    1507.481689
   2800.375000    1507.554321
   2805.126953    1507.626953
   2809.877930    1507.699463
   2814.627930    1507.772339
   2819.376953    1507.844971
   2824.125488    1507.917847
   2828.873535    1507.990723
   2833.620361    1508.063721
   2838.366699    1508.136597
   2843.111816    1508.209595
   2847.856445    1508.282471
   2852.600098    1508.355713
   2857.343262    1508.428711
   2862.085449    1508.501831
   2866.826660    1508.575195
   2871.567383    1508.648315
   2876.307129    1508.721680
   2881.046387    1508.794922
   2885.784668    1508.868408
   2890.521973    1508.941650
   2895.258545    1509.015137
   2899.994385    1509.088623
   2904.729492    1509.162109
   2909.463867    1509.235596
   2914.197266    1509.309326
   2918.929688    1509.382935
   2923.661621    1509.456543
   2928.392578    1509.530273
   2933.123047    1509.604004
   2937.852539    1509.677734
   2942.581055    1509.751465
   2947.309082    1509.825317
   2952.036133    1509.899414
   2956.762207    1509.973145
   2961.487793    1510.047119
   2966.212402    1510.121094
   2970.936035    1510.195068
   2975.659180    1510.269043
   2980.381348    1510.343262
   2985.102783    1510.417236
   2989.823486    1510.491455
   2994.543213    1510.565674
   2999.262207    1510.639771
   3003.980469    1510.714111
   3008.697754    1510.788330
   3013.414307    1510.862549
   3018.129883    1510.936890
   3022.844971    1511.011230
   3027.559082    1511.085449
   3032.272461    1511.160034
   3036.984863    1511.234375
   3041.696777    1511.308960
   3046.407471    1511.383301
   3051.117676    1511.457886
   3055.826904    1511.532471
   3060.535156    1511.607056
   3065.242920    1511.681641
   3069.949707    1511.756104
   3074.655762    1511.830811
   3079.360840    1511.905518
   3084.065186    1511.980225
   3088.768799    1512.054932
   3093.471436    1512.129639
   3098.173340    1512.204590
   3102.874512    1512.279297
   3107.574707    1512.354248
   3112.274170    1512.428955
   3116.972656    1512.503906
   3121.670410    1512.578613
   3126.367676    1512.653564
   3131.063721    1512.728516
   3135.759033    1512.803467
   3140.453613    1512.878418
   3145.147217    1512.953369
   3149.840088    1513.028320
   3154.532227    1513.103516
   3159.223389    1513.178467
   3163.913574    1513.253662
   3168.603271    1513.328613
   3173.291992    1513.403809
   3177.979980    1513.479004
   3182.666992    1513.554077
   3187.353516    1513.629272
   3192.038818    1513.704346
   3196.723389    1513.779541
   3201.407227    1513.854858
   3206.090332    1513.930176
   3210.772461    1514.005371
   3215.453613    1514.080566
   3220.134033    1514.156006
   3224.813721    1514.231201
   3229.492432    1514.306641
   3234.170410    1514.381836
   3238.847656    1514.457275
   3243.523926    1514.532715
   3248.199463    1514.608154
   3252.874023    1514.683594
   3257.547852    1514.758911
   3262.220947    1514.834229
   3266.893066    1514.909668
   3271.564453    1514.985229
   3276.234863    1515.060669
   3280.904541    1515.136230
   3285.573242    1515.211670
   3290.241211    1515.287231
   3294.908447    1515.362793
   3299.574707    1515.438354
   3304.240234    1515.513916
   3308.904785    1515.589355
   3313.568848    1515.665039
   3318.231689    1515.740723
   3322.893799    1515.816284
   3327.555176    1515.891846
   3332.215576    1515.967529
   3336.875244    1516.043213
   3341.534180    1516.118896
   3346.191895    1516.194580
   3350.849121    1516.270142
   3355.505371    1516.345947
   3360.160645    1516.421631
   3364.815430    1516.497314
   3369.469238    1516.573120
   3374.122070    1516.648682
   3378.773926    1516.724609
   3383.425293    1516.800293
   3388.075684    1516.875977
   3392.725098    1516.951904
   3397.373779    1517.027588
   3402.021729    1517.103394
   3406.668701    1517.179199
   3411.314941    1517.255005
   3415.960205    1517.330811
   3420.604736    1517.406738
   3425.248535    1517.482422
   3429.891113    1517.558350
   3434.533203    1517.634033
   3439.174316    1517.709961
   3443.814453    1517.785889
   3448.454102    1517.861816
   3453.092529    1517.937622
   3457.730469    1518.013428
   3462.367188    1518.089355
   3467.003418    1518.165283
   3471.638428    1518.241211
   3476.272949    1518.317139
   3480.906250    1518.393066
   3485.539062    1518.468872
   3490.170654    1518.544922
   3494.801758    1518.620850
   3499.431641    1518.696777
   3504.061035    1518.772705
   3508.689453    1518.848633
   3513.316895    1518.924561
   3517.943848    1519.000610
   3522.569580    1519.076660
   3527.194580    1519.152344
   3531.818848    1519.228516
   3536.441895    1519.304443
   3541.064453    1519.380371
   3545.686035    1519.456543
   3550.306885    1519.532471
   3554.926758    1519.608398
   3559.545898    1519.684570
   3564.164062    1519.760254
   3568.781494    1519.836426
   3573.397949    1519.912354
   3578.013672    1519.988525
   3582.628418    1520.064453
   3587.242432    1520.140381
   3591.855469    1520.216431
   3596.467773    1520.292480
   3601.079102    1520.368408
   3605.689697    1520.444458
   3610.299316    1520.520508
   3614.908203    1520.596436
   3619.516113    1520.672607
   3624.123047    1520.748779
   3628.729492    1520.824707
   3633.334717    1520.900635
   3637.939453    1520.976807
   3642.542969    1521.052734
   3647.145996    1521.128784
   3651.747803    1521.204834
   3656.349121    1521.281006
   3660.949219    1521.356934
   3665.548828    1521.433105
   3670.147217    1521.509033
   3674.745117    1521.585083
   3679.341797    1521.661255
   3683.937988    1521.737061
   3688.532959    1521.813232
   3693.127441    1521.889404
   3697.720703    1521.965332
   3702.313232    1522.041260
   3706.904785    1522.117432
   3711.495605    1522.193359
   3716.085693    1522.269531
   3720.674805    1522.345581
   3725.263184    1522.421631
   3729.850586    1522.497559
   3734.437012    1522.573730
   3739.022705    1522.649658
   3743.607422    1522.725708
   3748.191406    1522.801758
   3752.774414    1522.877686
   3757.356934    1522.953857
   3761.937988    1523.029785
   3766.518555    1523.105957
   3771.098145    1523.181885
   3775.677246    1523.258057
   3780.254883    1523.333862
   3784.832031    1523.410034
   3789.408203    1523.485962
   3793.983887    1523.562012
   3798.558105    1523.638062
   3803.131836    1523.714111
   3807.704590    1523.790039
   3812.276367    1523.865967
   3816.847656    1523.942017
   3821.417725    1524.018066
   3825.987061    1524.094116
   3830.555420    1524.169922
   3835.123047    1524.246094
   3839.689697    1524.322021
   3844.255371    1524.398071
   3848.820312    1524.473999
   3853.384521    1524.549927
   3857.947754    1524.625977
   3862.510254    1524.701904
   3867.071777    1524.777954
   3871.632324    1524.853760
   3876.192139    1524.929688
   3880.750977    1525.005859
   3885.309082    1525.081787
   3889.866211    1525.157715
   3894.422607    1525.233643
   3898.978027    1525.309570
   3903.532715    1525.385498
   3908.086426    1525.461426
   3912.639404    1525.537476
   3917.191406    1525.613281
   3921.742676    1525.689209
   3926.292725    1525.765137
   3930.842285    1525.840942
   3935.390625    1525.916992
   3939.938477    1525.992920
   3944.485107    1526.068604
   3949.031250    1526.144653
   3953.576172    1526.220459
   3958.120361    1526.296387
   3962.663574    1526.372314
   3967.206055    1526.447998
   3971.747803    1526.523926
   3976.288574    1526.599731
   3980.828369    1526.675659
   3985.367188    1526.751465
   3989.905273    1526.827271
   3994.442627    1526.903076
   3998.979004    1526.979004
   4003.514648    1527.054932
   4008.049316    1527.130615
   4012.583008    1527.206299
   4017.115967    1527.282227
   4021.647949    1527.358032
   4026.178955    1527.433838
   4030.709473    1527.509521
   4035.238770    1527.585449
   4039.767334    1527.661133
   4044.294922    1527.736938
   4048.821777    1527.812622
   4053.347656    1527.888428
   4057.872803    1527.964111
   4062.396973    1528.039917
   4066.920410    1528.115479
   4071.442627    1528.191284
   4075.964355    1528.267090
   4080.484863    1528.342773
   4085.004883    1528.418457
   4089.523682    1528.494141
   4094.041992    1528.569824
   4098.559082    1528.645508
   4103.075684    1528.721191
   4107.590820    1528.796875
   4112.105469    1528.872559
   4116.619141    1528.948242
   4121.132324    1529.023682
   4125.644043    1529.099365
   4130.155273    1529.175049
   4134.665527    1529.250732
   4139.174805    1529.326172
   4143.683594    1529.401855
   4148.190918    1529.477539
   4152.697754    1529.552979
   4157.203613    1529.628662
   4161.708496    1529.704346
   4166.212891    1529.779785
   4170.715820    1529.855347
   4175.218262    1529.930908
   4179.719727    1530.006348
   4184.220703    1530.082031
   4188.720215    1530.157471
   4193.218750    1530.232910
   4197.716797    1530.308594
   4202.213867    1530.384033
   4206.710449    1530.459473
   4211.206055    1530.534912
   4215.700195    1530.610352
   4220.193848    1530.685913
   4224.686523    1530.761353
   4229.178711    1530.836914
   4233.669434    1530.912354
   4238.159668    1530.987549
   4242.648926    1531.062988
   4247.137207    1531.138428
   4251.625000    1531.213867
   4256.111328    1531.289307
   4260.597168    1531.364624
   4265.082031    1531.439941
   4269.565918    1531.515381
   4274.048828    1531.590698
   4278.531250    1531.666138
   4283.012695    1531.741455
   4287.493164    1531.816772
   4291.972656    1531.892090
   4296.451172    1531.967285
   4300.929199    1532.042725
   4305.406250    1532.117920
   4309.882324    1532.193115
   4314.357422    1532.268555
   4318.832031    1532.343750
   4323.305176    1532.418945
   4327.777832    1532.494263
   4332.249512    1532.569458
   4336.720215    1532.644775
   4341.190430    1532.719971
   4345.659180    1532.795166
   4350.127930    1532.870361
   4354.594727    1532.945557
   4359.061523    1533.020630
   4363.526855    1533.095825
   4367.991699    1533.170898
   4372.455566    1533.246094
   4376.918457    1533.321289
   4381.380371    1533.396484
   4385.841309    1533.471436
   4390.301758    1533.546631
   4394.761230    1533.621582
   4399.219727    1533.696655
   4403.677246    1533.771729
   4408.133789    1533.846802
   4412.589844    1533.921875
   4417.044922    1533.996826
   4421.499023    1534.072021
   4425.952148    1534.146973
   4430.404297    1534.221924
   4434.855957    1534.296875
   4439.306641    1534.372070
   4443.756348    1534.447021
   4448.205078    1534.521973
   4452.652832    1534.596924
   4457.100098    1534.671753
   4461.546387    1534.746704
   4465.991699    1534.821777
   4470.436035    1534.896606
   4474.879395    1534.971436
   4479.322266    1535.046387
   4483.764160    1535.121338
   4488.205078    1535.196045
   4492.645020    1535.270874
   4497.083984    1535.345825
   4501.522461    1535.420654
   4505.959961    1535.495361
   4510.396484    1535.570312
   4514.832031    1535.645020
   4519.266602    1535.719971
   4523.700195    1535.794678
   4528.133301    1535.869385
   4532.565430    1535.944092
   4536.996582    1536.018921
   4541.426758    1536.093750
   4545.856445    1536.168457
   4550.285156    1536.243164
   4554.712891    1536.317749
   4559.139648    1536.392334
   4563.565430    1536.467041
   4567.990234    1536.541748
   4572.414062    1536.616455
   4576.837891    1536.691162
   4581.259766    1536.765747
   4585.681641    1536.840332
   4590.102051    1536.915039
   4594.521484    1536.989502
   4598.940430    1537.064087
   4603.358398    1537.138672
